Timestamp,PID,COMMAND,MEM,PURG,CMPRS
1745253314.537945,86757,routined,00:00.81,2,1
1745253314.537973,42070,networkservicepr,00:22.59,3,1
1745253314.538007,948,secd,15:31.07,2,1
1745253314.538037,21315,siriactionsd,00:35.37,4,3
1745253314.5380638,86247,AppSSOAgent,00:00.50,4,2
1745253314.5380921,961,lsd,06:47.50,4,3
1745253314.53812,590,opendirectoryd,38:55.20,8,7
1745253314.5381482,21322,CalendarWidgetEx,00:00.13,3,2/2
1745253314.538176,44700,suggestd,00:08.13,4,3/1
1745253314.538202,1032,ContinuityCaptur,01:14.07,4,1
1745253314.5382311,581,kernelmanagerd,00:01.79,2,1
1745253314.538259,1078,modelmanagerd,02:08.10,2,1
1745253314.5382872,3247,storeuid,00:10.60,4,2
1745253314.538315,99369,com.apple.WebKit,01:42.18,10,3
1745253314.538343,1181,passd,01:10.21,2,1
1745253314.538371,7128,intelligenceflow,00:00.87,2,1
1745253314.538399,99376,caphost,00:46.27,7,2
1745253314.5384269,969,rapportd,06:10.66,2,1
1745253314.538455,99359,caphost,00:46.86,7,2
1745253314.53848,86750,ScreenTimeAgent,00:00.93,2,1
1745253314.538508,86535,idleassetsd,00:00.45,3,2
1745253314.5385358,10397,CoreDeviceDDIUpd,00:00.60,2,1
1745253314.5385642,51658,Siri,00:18.23,6,2
1745253314.538592,86755,knowledge-agent,00:00.88,2,1
1745253314.53862,91144,Python,00:00.79,1,0
1745253314.5386481,31932,photolibraryd,00:01.37,2,1
1745253314.538676,626,runningboardd,75:15.91,9,8
1745253314.5387058,76588,bird,00:08.72,5,4
1745253314.538733,2075,ViewBridgeAuxili,02:22.25,3,2
1745253314.538761,627,coreservicesd,00:46.24,4,3
1745253314.538789,85081,mobileassetd,00:19.64,3,1
1745253314.538817,54789,cloudd,00:22.40,4,1
1745253314.538846,968,containermanager,04:51.86,2,1
1745253314.5388741,33815,trustd,13:20.88,2,1
1745253314.5389068,1231,imklaunchagent,00:04.07,2,1
1745253314.5389361,976,trustd,24:12.91,2,1
1745253314.538965,628,lsd,03:40.25,2,1
1745253314.5389938,85992,coreautha,00:00.28,4,2
1745253314.539022,602,dasd,28:52.28,3,2
1745253314.539052,85970,donotdisturbd,00:00.90,2,1
1745253314.539079,85990,TextInputSwitche,00:00.42,3,1
1745253314.539113,85100,UniversalControl,00:03.75,2,1
1745253314.53914,734,UVCAssistant,00:13.18,2,1
1745253314.539169,804,locationd,10:27.97,4,2
1745253314.539209,85361,CoreServicesUIAg,00:00.30,4,2
1745253314.539237,34670,BiomeAgent,12:05.08,2,1
1745253314.539265,1136,avconferenced,00:30.41,4,1
1745253314.5392928,77383,calaccessd,00:01.12,2,1
1745253314.5393212,7311,intelligencecont,00:02.92,2,1
1745253314.539349,34549,akd,00:10.17,3,1
1745253314.539375,88817,SiriSuggestionsB,00:00.82,3,1
1745253314.539403,85987,mediaanalysisd,00:21.25,2,1
1745253314.5394392,592,apsd,07:13.35,2,1
1745253314.539469,51922,SiriNCService,00:05.18,6,2
1745253314.539495,37771,WallpaperImageEx,00:14.76,2,1
1745253314.5395231,86536,replayd,00:02.60,4,3
1745253314.539552,1016,filecoordination,21:53.27,5,4
1745253314.539579,35648,FPCKService,00:26.45,3,2
1745253314.539607,661,symptomsd,15:57.75,6,5
1745253314.539635,85995,spotlightknowled,00:00.76,3,1
1745253314.5396638,8939,peopled,00:22.89,2,1
1745253314.539691,554,UserEventAgent,03:43.23,4,1
1745253314.5397189,22846,com.apple.Notes.,00:02.06,5,4/1
1745253314.539747,44113,coreduetd,00:14.06,2,1
1745253314.539777,670,mDNSResponder,27:15.63,3,1
1745253314.539805,557,mediaremoted,02:43.49,4,1
1745253314.53983,51908,ContextStoreAgen,00:25.11,4,3
1745253314.539859,21302,StatusKitAgent,00:01.84,2,1
1745253314.5398872,66308,ThemeWidgetContr,00:00.68,5,3
1745253314.539915,762,searchpartyd,00:49.97,2,1
1745253314.539943,631,analyticsd,05:09.74,2,1
1745253314.539971,86753,CoreLocationAgen,00:00.53,4,2
1745253314.539999,87005,talagentd,00:01.60,3,2
1745253314.540024,1427,commerce,00:21.48,3,1
1745253314.540054,87452,CarbonComponentS,00:01.09,3,1
1745253314.5400808,596,securityd,02:16.90,5,1
1745253314.5401092,1157,mdbulkimport,02:25.24,2,1
1745253314.540137,79383,com.apple.Ambien,15:37.38,3,1
1745253314.540166,17576,com.docker.dev-e,00:04.11,9,0
1745253314.5401962,1020,familycircled,01:12.21,3,1
1745253314.540222,85071,Keychain,0.0,00:00.37,4
1745253314.54025,625,contextstored,12:37.90,5,4
1745253314.54028,637,nsurlsessiond,03:38.25,3,2
1745253314.5403059,86767,contactsd,00:00.65,3,2
1745253314.540334,1001,usernotification,01:21.83,2,1
1745253314.540362,54800,CloudTelemetrySe,00:02.40,3,1
1745253314.5403898,76624,audioaccessoryd,00:00.88,2,1
1745253314.540417,10636,WAAppKitBridgeSe,00:19.14,3,2
1745253314.5404449,563,configd,15:25.13,7,1
1745253314.540473,88616,AppPredictionInt,00:00.83,2,1
1745253314.5405009,87381,com.apple.quickl,00:01.91,8,6
1745253314.5405262,86773,com.apple.geod,00:00.70,2,1
1745253314.540555,1756,spotlightknowled,00:06.97,2,1
1745253314.540583,55083,QuickLookUIServi,00:00.78,5,3
1745253314.54061,95249,com.apple.CloudD,13:14.87,4,3
1745253314.540638,86752,CommCenter,00:00.36,6,2
1745253314.540677,67595,TGOnDeviceInfere,00:02.18,3,2/1
1745253314.540705,9502,tccd,02:45.17,2,1
1745253314.540739,30713,TGOnDeviceInfere,00:01.01,3,2/1
1745253314.5407732,10663,simdiskimaged,00:00.32,2,1
1745253314.540807,1375,diagnostics_agen,00:38.48,3,2
1745253314.5408561,51792,chrome_crashpad_,00:12.44,5,1
1745253314.540899,29134,TGOnDeviceInfere,00:00.50,3,2/1
1745253314.540939,29135,TGOnDeviceInfere,00:00.27,3,2/1
1745253314.5409741,59539,tccd,00:35.71,2,1
1745253314.541009,917,SubmitDiagInfo,00:33.71,3,1
1745253314.541044,86774,com.apple.geod,00:00.18,2,1
1745253314.5410812,86775,com.apple.geod,00:00.18,2,1
1745253314.541109,565,powerd,13:40.06,3,2
1745253314.541137,86754,syncdefaultsd,00:00.18,2,1
1745253314.541163,91649,top,00:01.02,1/1,0
1745253314.54119,617,AirPlayXPCHelper,00:56.06,4,1
1745253314.541216,86487,dmd,00:00.21,2,1
1745253314.541247,86770,ContextService,00:00.06,2,1
1745253314.5412748,1445,ptpcamerad,00:09.99,2,1
1745253314.541305,43755,proactived,00:01.36,2,1
1745253314.541333,556,fseventsd,54:46.51,20,1
1745253314.541363,1098,nearbyd,01:07.78,4,2
1745253314.5413911,685,audioclocksyncd,10:02.64,3,2
1745253314.541418,86780,trustd,00:00.11,2,1
1745253314.5414531,87055,linkd,00:00.94,2,1
1745253314.541483,1209,gamepolicyd,07:41.54,5,4
1745253314.5415092,86781,trustd,00:00.12,2,1
1745253314.541535,1022,sharedfilelistd,00:16.33,2,1
1745253314.541562,932,distnoted,08:57.57,3,2
1745253314.541588,1652,PasswordBreachAg,00:09.28,2,1
1745253314.541615,29704,coreauthd,00:26.70,2,1
1745253314.541641,1072,maild,00:15.31,3,2
1745253314.541667,86868,triald,00:01.07,2,1
1745253314.541693,87389,deleted,00:02.02,3,2
1745253314.5417228,9906,IMAutomaticHisto,00:05.29,2,1
1745253314.54175,17587,wifivelocityd,01:17.92,2,1
1745253314.541777,609,revisiond,05:22.86,4,2
1745253314.5418031,944,coreauthd,00:21.39,2,1
1745253314.5418298,85356,rtcreportingd,00:00.31,3,1
1745253314.5418549,664,authd,01:21.69,3,2
1745253314.5418801,85308,biomed,00:00.29,2,1
1745253314.541916,1134,useractivityd,01:47.31,2,1
1745253314.54195,732,appleh13camerad,11:57.81,5,2
1745253314.5419898,560,systemstats,03:14.23,3,2
1745253314.54203,87382,storagekitd,00:00.49,6,1
1745253314.542059,86018,containermanager,00:00.08,2,1
1745253314.542094,616,corebrightnessd,33:23.55,4,3
1745253314.542125,73041,AssetCacheLocato,00:00.33,3,1
1745253314.542165,1106,seserviced,00:02.86,2,1
1745253314.5421991,87521,cloudd,00:00.32,2,1
1745253314.542235,1177,fontworker,00:00.99,2,1
1745253314.542273,86795,MessagesBlastDoo,00:00.20,2,1
1745253314.542309,841,com.docker.vmnet,00:05.45,6,0
1745253314.542342,86768,CategoriesServic,00:00.04,2,1
1745253314.542379,595,usbmuxd,01:06.33,3,1
1745253314.542408,86932,wifip2pd,00:00.31,2,1
1745253314.542442,10469,AMPDeviceDiscove,00:06.90,4,2
1745253314.542475,86794,businessservices,00:00.09,2,1
1745253314.542509,87939,BiomeSELFIngesto,00:00.07,2,1
1745253314.5425432,946,cfprefsd,14:58.68,3,2
1745253314.54258,622,cfprefsd,12:55.61,2,1
1745253314.5426161,87929,SAExtensionOrche,00:00.24,2,1
1745253314.542649,80539,WirelessRadioMan,01:00.67,2,1
1745253314.542683,87941,GMSSELFIngestor,00:00.04,2,1
1745253314.5427158,45783,ShipIt,00:00.28,2,1
1745253314.542748,86867,ospredictiond,00:00.14,2,1
1745253314.542779,86582,systemsoundserve,00:00.15,5,1
1745253314.542815,87425,OfficeThumbnailE,00:00.86,4,3
1745253314.542848,54891,contentlinkingd,00:00.68,3,2
1745253314.54288,95512,backupd,03:26.08,3,2
1745253314.542913,42106,audiomxd,00:03.69,4,1
1745253314.542953,636,apfsd,02:01.17,2,1
1745253314.542986,87940,IFTranscriptSELF,00:00.04,2,1
1745253314.543017,27724,audioanalyticsd,00:09.60,3,2
1745253314.54305,30737,PrivateMLClientI,00:00.15,3,2
1745253314.543082,61878,rcd,00:00.22,2,1
1745253314.5431108,1270,icdd,00:15.79,2,1
1745253314.543137,582,diskarbitrationd,01:54.68,2,1
1745253314.543166,86751,secinitd,00:00.20,2,1
1745253314.5432,87942,IFTelemetrySELFI,00:00.04,2,1
1745253314.543233,666,eligibilityd,00:18.93,2,1
1745253314.543265,87522,AssetCache,00:00.16,2,1
1745253314.543297,91446,mdworker_shared,00:00.16,4,1
1745253314.543329,87391,pkd,00:00.16,2,1
1745253314.543365,90974,mdworker_shared,00:00.12,4,1
1745253314.543394,614,notifyd,17:12.89,2,1
1745253314.543424,90984,mdworker_shared,00:00.20,4,1
1745253314.5434518,958,pboard,00:12.73,2,1
1745253314.543478,91448,mdworker_shared,00:00.11,4,1
1745253314.543506,76547,nehelper,00:00.46,2,1
1745253314.5435321,91447,mdworker_shared,00:00.11,4,1
1745253314.543558,90983,mdworker_shared,00:00.22,4,1
1745253314.543587,594,timed,00:40.43,2,1
1745253314.543618,86878,nfcd,00:00.25,2,1
1745253314.543645,89272,intents_helper,00:00.11,2,1
1745253314.5436711,41786,aned,02:30.65,2,1
1745253314.5436969,88826,followupd,00:00.05,2,1
1745253314.543723,3271,crashpad_handler,00:00.03,3,1
1745253314.543749,733,cameracaptured,00:01.23,2,1
1745253314.543777,88010,swcd,00:00.13,2,1
1745253314.543801,1237,ctkahp,00:03.88,2,1
1745253314.54383,86889,NFStorageServer,00:00.02,2,1
1745253314.543863,87453,ecosystemanalyti,00:00.09,2,1
1745253314.543895,86777,secinitd,00:00.05,2,1
1745253314.543923,794,appleeventsd,00:09.75,2,1
1745253314.543952,89273,intents_helper,00:00.17,2,1
1745253314.5439858,788,systemstats,00:22.84,4,1
1745253314.544018,87424,extensionkitserv,00:00.55,4,3
1745253314.54405,86837,gamecontrollerd,00:00.18,3,2
1745253314.544075,54888,extensionkitserv,00:03.99,2,1
1745253314.544107,974,lockoutagent,02:21.65,4,3
1745253314.544139,88827,cdpd,00:00.07,2,1
1745253314.544171,86676,online-auth-agen,00:00.02,2,1
1745253314.544202,86776,secinitd,00:00.05,2,1
1745253314.544236,86593,systemstatusd,00:00.09,2,1
1745253314.544266,86584,com.apple.audio.,00:00.05,2,1
1745253314.544298,1373,storedownloadd,00:03.48,2,1
1745253314.5443342,85355,securityd_system,00:00.14,2,1
1745253314.5443652,570,remoted,00:17.14,2,1
1745253314.544397,91457,mdworker_shared,00:00.09,4,1
1745253314.5444322,87545,triald_system,00:00.11,2,1
1745253314.5444639,85353,ManagedSettingsA,00:00.12,2,1
1745253314.544497,87938,extensionkitserv,00:00.14,2,1
1745253314.544529,91107,amfid,00:00.02,2,1
1745253314.544561,686,mDNSResponderHel,00:36.38,3,1
1745253314.5445929,87920,neagent,00:00.07,2,1
1745253314.54462,87865,com.apple.audio.,00:00.04,2,1
1745253314.544652,90207,powerdatad,00:00.14,2,1
1745253314.544684,15750,mbuseragent,00:00.29,2,1
1745253314.5447161,996,awdd,00:15.37,2,1
1745253314.544748,1446,mscamerad-xpc,00:00.85,2,1
1745253314.5447848,87520,backupd-helper,00:00.11,2,1
1745253314.5448189,87438,AudioComponentRe,00:00.22,2,1
1745253314.5448499,86583,AudioComponentRe,00:00.05,2,1
1745253314.544885,589,thermalmonitord,02:32.93,3,2
1745253314.544914,86847,feedbackd,00:00.04,2,1
1745253314.544941,86869,osanalyticshelpe,00:00.09,2,1
1745253314.544968,1268,chrome_crashpad_,00:02.32,4,1
1745253314.5449972,87519,aneuserd,00:00.12,2,1
1745253314.545026,86058,containermanager,00:00.05,2,1
1745253314.545058,86059,containermanager,00:00.05,2,1
1745253314.54509,1031,ctkd,00:02.16,2,1
1745253314.545124,1260,mdwrite,00:31.24,2,1
1745253314.545155,86846,gamecontrollerag,00:00.14,3,2
1745253314.545187,1298,chrome_crashpad_,00:01.92,4,1
1745253314.5452201,1048,fairplayd,00:26.78,2,1
1745253314.545252,608,logind,00:13.58,2,1
1745253314.545284,45731,chrome_crashpad_,00:01.61,4,1
1745253314.545315,87525,system_installd,00:00.05,2,1
1745253314.545344,1753,fbahelperd,00:00.42,2,1
1745253314.5453818,33212,mdsync,00:00.10,2,1
1745253314.545418,1230,ctkahp,00:06.03,2,1
1745253314.545452,86563,naturallanguaged,00:00.06,2,1
1745253314.54548,87526,installd,00:00.05,2,1
1745253314.545515,15757,mmaintenanced,00:08.65,2,1
1745253314.545547,86769,sandboxd,00:00.02,2,1
1745253314.545581,86758,FamilyControlsAg,00:00.03,2,1
1745253314.5456152,37413,zsh,00:00.12,1,0
1745253314.54565,604,distnoted,04:15.15,3,2
1745253314.545679,676,socketfilterfw,00:00.26,2,1
1745253314.545708,86282,netbiosd,00:00.18,4,3
1745253314.545742,76606,adid,00:00.48,2,1
1745253314.545774,86782,trustdFileHelper,00:00.04,3,2
1745253314.5458078,76549,usermanagerd,00:00.36,2,1
1745253314.545836,54894,com.apple.hiserv,00:01.29,2,1
1745253314.545869,46346,zsh,00:00.04,1,0
1745253314.5459032,1226,automountd,00:03.96,4,1
1745253314.545931,86522,pbs,00:00.03,2,1
1745253314.545959,48180,zsh,00:00.05,1,0
1745253314.545984,49180,zsh,00:00.03,1,0
1745253314.5460129,87528,AssetCacheTether,00:00.11,2,1
1745253314.546049,83782,zsh,00:00.04,1,0
1745253314.546079,1135,mediaremoteagent,00:06.72,2,1
1745253314.5461051,89282,ReportCrash,00:00.03,3,1
1745253314.546133,87524,geodMachServiceB,00:00.04,2,1
1745253314.546162,86756,keybagd,00:00.01,2,1
1745253314.546195,2237,USBAgent,00:00.27,2,1
1745253314.54622,1533,CrashReporterSup,00:00.35,2,1
1745253314.546255,64648,DiskUnmountWatch,00:00.22,2,1
1745253314.5462852,70815,com.apple.CodeSi,00:00.65,3,2
1745253314.546311,91092,ReportCrash,00:00.03,3,1
1745253314.546345,86798,icloudmailagent,00:00.03,1,0
1745253314.54638,86778,cfprefsd,00:00.04,2,1
1745253314.546415,86779,cfprefsd,00:00.04,2,1
1745253314.546449,1329,CVMServer,00:00.14,2,1
1745253314.5464818,91090,fragdemo,00:00.05,1,0
1745253314.546515,566,IOMFB_bics_daemo,00:00.16,2,1
1745253314.546548,17806,taskgated,00:00.03,2,1
1745253314.54658,91106,zsh,00:00.01,1,0
1745253314.546613,650,distnoted,00:34.73,3,2
1745253314.546647,575,watchdogd,00:35.73,3,1
1745253314.5466728,81548,zsh,00:00.02,1,0
1745253314.546706,1086,distnoted,00:25.66,2,1
1745253314.54674,719,distnoted,00:31.21,3,2
1745253314.546773,669,distnoted,00:32.39,3,2
1745253314.5467992,660,distnoted,00:33.51,3,2
1745253314.546826,930,oahd,00:01.96,2,1
1745253314.546858,44926,distnoted,00:27.91,3,2
1745253314.546892,871,distnoted,00:30.59,3,2
1745253314.546924,696,distnoted,00:30.63,3,2
1745253314.5469499,1045,distnoted,00:30.33,3,2
1745253314.5469818,693,distnoted,00:31.50,3,2
1745253314.547014,1056,distnoted,00:30.15,3,2
1745253314.547049,913,distnoted,00:30.34,3,2
1745253314.547081,770,distnoted,00:30.90,3,2
1745253314.5471091,29136,distnoted,00:28.77,3,2
1745253314.547138,17551,distnoted,00:30.37,3,2
1745253314.5471702,1594,distnoted,00:30.07,3,2
1745253314.547199,1068,distnoted,00:30.31,3,2
1745253314.5472288,87400,deleted_helper,00:04.51,2,1
1745253314.5472581,75605,logd_helper,18:26.53,2,1
1745253314.5472882,87523,coresymbolicatio,00:00.10,2,1
1745253314.547317,586,syslogd,01:33.38,3,2
1745253314.547348,87006,sysmond,00:00.75,2,1
1745253314.5473762,87532,csnameddatad,00:00.02,2,1
1745253314.5474079,601,autofsd,00:00.39,2,1
1745253314.547436,88828,com.apple.Accoun,00:00.01,2,1
1745253314.547468,88016,smd,00:00.01,2,1
1745253314.547495,610,KernelEventAgent,00:00.24,2,1
1745253314.5475268,741,com.apple.AppleU,00:08.52,2,1
1745253314.54756,52748,IOUserBluetoothS,00:00.63,2,1
1745253314.547588,52747,IOUserBluetoothS,00:00.77,2,1
1745253314.54762,738,com.apple.Driver,00:02.36,2,1
1745253316.598128,VM:,299T,5536M,framework,"vsize,"
1745253316.598995,620,WindowServer,27:56:51,18,6
1745253316.5990558,1212,Preview,04:48.07,5,3
1745253316.599104,51788,Electron,42:06.01,40,3
1745253316.599181,3266,Telegram,17:20.58,40,5
1745253316.599259,55146,Code,(Plu,0.0,01:05.14
1745253316.599299,1202,Google,0.0,07:04:49,52
1745253316.599361,1300,Google,He,0.0,09:37:25
1745253316.599423,839,mysqld,40:39.53,35,0
1745253316.5994828,45735,Slack,(Re,0.0,60:15.22
1745253316.599526,81561,Code,(Plu,0.0,00:20.81
1745253316.5995798,94462,Google,He,0.0,22:33.08
1745253316.599641,53534,Google,He,0.0,05:13.53
1745253316.5997021,55063,Code,(Ren,0.0,03:15.46
1745253316.599763,47574,Spotify,67:17.84,86,2
1745253316.599823,1178,Stocks,79:11.10,7,3
1745253316.5998762,47596,Spotify,(,0.0,33:20.64
1745253316.5999281,95781,Google,He,0.0,37:12.54
1745253316.5999832,63313,Google,He,0.0,02:35.96
1745253316.600023,11890,Google,He,0.0,13:28.72
1745253316.600063,89637,Google,He,0.0,07:53.30
1745253316.600096,71885,Google,He,0.0,07:28.75
1745253316.600126,52667,bluetoothd,02:16.77,4,3
1745253316.6001542,96131,Google,He,0.0,07:21.60
1745253316.600182,85893,Google,He,0.0,05:36.04
1745253316.60021,2878,Google,He,0.0,01:04.46
1745253316.600238,48730,Google,He,0.0,04:13.85
1745253316.600265,71883,Google,He,0.0,07:52.71
1745253316.600302,99351,zoom.us,02:29:20,46,3
1745253316.6003342,55263,cpptools-srv,00:08.30,7,0
1745253316.6003609,17564,com.docker.backe,57:12.09,93,2
1745253316.600388,54700,Google,He,0.0,00:33.36
1745253316.600415,85686,Google,He,0.0,01:40.47
1745253316.600441,91108,Google,He,0.0,01:31.76
1745253316.600467,59667,Google,He,0.0,08:52.52
1745253316.600493,95802,Google,He,0.0,03:09:27
1745253316.600519,22403,Google,He,0.0,05:14.92
1745253316.6005461,1219,Finder,29:11.76,8,3
1745253316.6005719,51793,Code,(GPU,0.0,20:26.22
1745253316.600599,45729,Slack,21:39.94,53,3
1745253316.6006248,29699,Notes,19:54.00,6,2
1745253316.600652,15074,Google,He,0.0,02:46.43
1745253316.600678,1407,Google,He,0.0,00:36.09
1745253316.600704,1217,Dock,09:11.20,4,2
1745253316.6007302,72011,Google,He,0.0,01:40.54
1745253316.600757,1301,Google,He,0.0,03:09:42
1745253316.600783,47583,Spotify,(,0.0,04:56.80
1745253316.6008089,97238,Google,He,0.0,00:31.81
1745253316.600835,67562,Google,He,0.0,18:32.44
1745253316.600862,30337,Google,He,0.0,00:12.93
1745253316.600888,10610,WhatsApp,10:53.16,18,5
1745253316.600914,99371,com.apple.WebKit,02:33.95,2,1
1745253316.60094,99372,com.apple.WebKit,03:34.65,2,1
1745253316.600966,61188,Google,He,0.0,00:22.96
1745253316.600992,54002,Google,He,0.0,00:07.92
1745253316.6010182,45733,Slack,(GP,0.0,03:53.04
1745253316.601044,99370,com.apple.WebKit,01:00.77,2,1
1745253316.6010702,60223,Google,He,0.0,00:59.23
1745253316.6010969,990,fileproviderd,12:31:56,8,7
1745253316.601123,1423,Spotlight,04:40.90,6,3
1745253316.6011488,85752,Google,He,0.0,01:44.68
1745253316.601175,75530,Google,He,0.0,00:13.13
1745253316.6012,21834,Google,He,0.0,02:51.49
1745253316.601226,17579,Docker,0.0,14:07.94,45
1745253316.6012511,51812,Code,0.0,05:53.06,19
1745253316.6012769,79215,Google,He,0.0,00:08.76
1745253316.601302,12898,Google,He,0.0,00:56.65
1745253316.6013281,579,mds,01:43:59,6,3
1745253316.601354,60245,Google,He,0.0,02:36.96
1745253316.60138,35804,Google,He,0.0,00:20.31
1745253316.6014059,99385,com.apple.WebKit,00:45.84,2,1
1745253316.601432,60235,Google,He,0.0,00:48.65
1745253316.6014972,880,mds_stores,12:40:10,6,4
1745253316.6015308,72842,Google,He,0.0,00:29.23
1745253316.601565,680,syspolicyd,15:07.52,5,3
1745253316.601599,2776,Google,He,0.0,37:16.26
1745253316.60163,1051,ControlCenter,36:25.83,10,4
1745253316.601662,55164,cpptools,00:14.69,17,0
1745253316.601692,26292,Google,He,0.0,00:28.62
1745253316.601723,51842,Code,0.0,19:19.90,25
1745253316.601753,72843,Google,He,0.0,00:40.50
1745253316.601784,1111,NotificationCent,12:16.60,6,4
1745253316.601814,48778,Google,He,0.0,01:05.30
1745253316.601845,731,suhelperd,00:05.59,2,1
1745253316.6018748,84230,Google,He,0.0,00:01.10
1745253316.6019058,12284,AppleSpell,00:30.03,2,1
1745253316.6019359,99295,Google,He,0.0,00:45.59
1745253316.6019971,89639,Google,He,0.0,02:27.30
1745253316.6020281,13346,Google,He,0.0,01:52.30
1745253316.6020658,91525,Google,He,0.0,00:00.12
1745253316.602114,89641,Google,He,0.0,02:53.02
1745253316.602156,624,loginwindow,22:32.62,7,4
1745253316.602186,86666,Google,He,0.0,00:00.99
1745253316.6022248,48799,Google,He,0.0,00:39.62
1745253316.6022651,76638,assistantd,02:43.92,5,2
1745253316.602301,80698,Google,He,0.0,00:12.50
1745253316.6023412,1214,Terminal,02:17.50,10,3
1745253316.602387,99373,ZoomClips,23:43.48,24,5
1745253316.602418,35800,Google,He,0.0,00:10.03
1745253316.6024551,30350,Google,He,0.0,00:04.56
1745253316.602495,1235,CursorUIViewServ,07:16.93,3,1
1745253316.6025321,91443,Google,He,0.0,00:00.47
1745253316.602571,12897,Google,He,0.0,00:58.36
1745253316.6026082,47585,Spotify,0.0,08:01.64,16
1745253316.602644,54129,com.apple.appkit,00:15.77,4,2
1745253316.6026812,75529,Google,He,0.0,00:13.98
1745253316.60272,1306,Google,He,0.0,05:00.01
1745253316.6027598,1041,corespotlightd,08:33.84,3,1
1745253316.602816,55147,Code,0.0,00:05.69,21
1745253316.6028469,786,wifianalyticsd,05:44.41,2,1
1745253316.602886,79321,Google,He,0.0,00:06.60
1745253316.602924,1069,WindowManager,20:46.85,5,2
1745253316.6029608,736,com.apple.Driver,02:52:25,8,6
1745253316.6030002,99367,com.apple.WebKit,00:31.26,4,1
1745253316.6030369,89640,Google,He,0.0,00:37.75
1745253316.603074,14635,softwareupdated,09:19.52,4,1
1745253316.603111,1408,TextInputMenuAge,01:52.34,6,4
1745253316.603148,45739,Slack,(Pl,0.0,01:32.25
1745253316.603185,17618,Docker,H,0.0,04:25.53
1745253316.603233,17578,com.docker.build,01:19.14,17,1
1745253316.603283,17561,com.docker.backe,02:38.79,13,0
1745253316.603325,91418,Google,He,0.0,00:00.34
1745253316.603381,65646,ControlCenterHel,00:24.60,4,2
1745253316.603424,45734,Slack,0.0,07:00.12,14
1745253316.603474,55254,Code,(Plu,0.0,00:01.63
1745253316.603509,1192,WallpaperAgent,02:39.68,4,2
1745253316.603555,632,coreaudiod,09:49:34,8,1
1745253316.6036181,91623,Google,He,0.0,00:00.05
1745253316.603713,1049,corespeechd,06:00:50,7,1
1745253316.603774,21306,StocksWidget,03:10.98,6,5/2
1745253316.603873,60256,Google,He,0.0,00:20.93
1745253316.603916,12896,Google,He,0.0,00:47.91
1745253316.6039538,21808,Google,He,0.0,00:03.97
1745253316.6039958,1008,sharingd,09:19.99,5,2
1745253316.604033,30349,Google,He,0.0,00:02.05
1745253316.6040692,21299,chronod,00:36.86,7,6
1745253316.6041112,91544,Google,He,0.0,00:00.06
1745253316.604152,60259,Google,He,0.0,00:20.58
1745253316.6041899,552,logd,61:26.08,5,4
1745253316.604226,1247,com.apple.dock.e,06:03.11,4,2
1745253316.6042612,91091,XprotectService,00:00.30,2,1
1745253316.6042979,618,com.apple.cmio.r,00:59.11,3,2
1745253316.604337,21323,WeatherWidget,00:02.54,17,15/3
1745253316.604373,45738,Slack,0.0,01:44.59,11
1745253316.604409,994,identityservices,06:36.05,4,1
1745253316.6044428,986,homed,04:02.94,3,1
1745253316.6044931,0,kernel_task,37:22:04,568/8,0
1745253316.6045299,85971,VTDecoderXPCServ,00:11.12,3,2
1745253316.6045709,21321,ScreenTimeWidget,00:04.12,7,6/3
1745253316.6046069,1,launchd,88:37.09,4,3
1745253316.604644,2775,Google,He,0.0,33:18.54
1745253316.6046798,42798,universalAccessA,00:31.28,4,2
1745253316.604716,28599,searchpartyusera,05:51.91,3,1
1745253316.604755,1218,SystemUIServer,01:01.18,4,2
1745253316.604799,1648,UserNotification,00:30.56,4,2
1745253316.6048388,47588,Spotify,0.0,00:51.94,11
1745253316.6048799,1223,WallpaperVideoEx,04:22:13,5,1
1745253316.6049159,1462,PAH_Extension,01:09.17,4,2
1745253316.604953,14763,PowerChime,01:00.21,7,2
1745253316.6049888,16858,ServiceExtension,00:02.32,8,5/5
1745253316.605033,65647,com.apple.Safari,01:09.09,4,2
1745253316.6050718,956,universalaccessd,01:25.61,5,2
1745253316.605108,1176,UIKitSystem,03:55.34,4,3
1745253316.605143,21305,PhotosReliveWidg,00:01.47,12,11/5
1745253316.6051788,51794,Code,0.0,03:33.11,14
1745253316.60521,629,airportd,02:41:24,9,7
1745253316.605246,593,launchservicesd,10:33.09,10,9
1745253316.6052842,32060,accountsd,01:13.43,2,1
1745253316.605321,88815,siriinferenced,00:08.69,2,1
1745253316.605356,964,MobileDeviceUpda,00:26.53,6,3
1745253316.605391,1404,AirPlayUIAgent,00:29.44,4,2
1745253316.6054242,979,WiFiAgent,16:31.91,6,3
1745253316.60546,47581,Spotify,0.0,00:01.87,4
1745253316.6054962,21328,WorldClockWidget,00:01.22,4,3/3
1745253316.605531,967,usernoted,04:15.85,2,1
1745253316.605567,13606,callservicesd,00:05.26,5,2
1745253316.6056042,17619,Docker,H,0.0,02:02.12
1745253316.605642,965,nsurlsessiond,29:04.81,8,5
1745253316.6056771,951,UserEventAgent,11:05.55,2,1
1745253316.605713,87435,com.apple.WebKit,00:00.97,8,4/1
1745253316.605752,4887,PerfPowerService,02:17.56,7,4
1745253316.605789,7781,siriknowledged,01:50.54,2,1
1745253316.605841,1119,imagent,04:28.54,3,2
